ID	label
Pdf_Chunk_id1696: El Salvador – Nivel 19 Edificio Torre Futura, 87 av. Norte y calle El Mirador, Colonia Escalón, San Salvador USD1.00 Unilever El Salvador SCC S.A. de C.V. Unilever de Centro America S.A. de C.V USD1.00 England and Wales – Unilever House, 100 Victoria Embankment, London, EC4Y 0DY Accantia Group Holdings GBP0.01 (unlimited company) Alberto-Culver (Europe) Limited Alberto-Culver Group Limited Alberto-Culver UK Holdings Limited Alberto-Culver UK Products Limited67.71/0CNY1.001100/0 100/01 167.71/0CNY1.0015.61/94.39155.40/44.60 55.40/44.60 55.40/44.60 55.40/44.60 55.40/44.60 0/100 0/100 0/100 0/100 0/100 0/100 0/100 55.40/44.60 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP5.00 GBP1.00 GBP1.00 GBP1.00 GBP0.25 GBP1.00 GBP1.001 1 1 1 14 1 1 1 1 1 15 16 1 1 18 68 69 1 1 2 3 1 1 1 1 1 1 1 2 1 2 1 2 167.71/0CNY1.001100/0USD1.00100/0 100/0	PDF
Pdf_Chunk_id1697: 67.71/0CNY1.001100/0USD1.00100/0 100/0USD1.00 CNY1.00Associated Enterprises Limited° BBG Investments (France) Limited Brooke Bond Assam Estates Limited Brooke Bond Group Limited° Brooke Bond South India Estates Limited°100/0USD1.001100/0USD1.001CPC (UK) Pension Trust Limited Hourglass Cosmetics UK Limited Margarine Union (1930) Limited°100/0USD1.001GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP0.01 GBP0.01 GBP1.00 GBP1.00 GBP1.00 GBP0.001 GBP1.00 GBP1.00 GBP1.00 AUD10.00 GBP1.00 AUD10.00 GBP1.00 AUD10.00 GBP1.00100/0USD1.00167.71/0CNY1.001MBUK Trading Limited Mixhold Investments Limited Pukka Herbs Limited100/0USD 1.001T2 Tea (UK) Limited TIGI Limited TIGI Holdings Limited Toni & Guy Products Limited° UAC International Limited UML Limited Unidis Forty Nine Limited Unilever Australia Investments Limited100/0RMB2,000,0001100/0CNY 1.0010/100USD1.001100/0 100/0COP100.00 COP100.001 1	PDF
Pdf_Chunk_id1698: RMB2,000,0001100/0CNY 1.0010/100USD1.001100/0 100/0COP100.00 COP100.001 1Unilever Australia Partnership Limited100/0CRC1.00Unilever Australia Services LimitedUnilever Company for Industrial Development Limited Unilever Company for Regional Marketing and Research Limited Unilever Corporate Holdings Limited° Unilever Employee Benefit Trustees Limited Unilever S.K. Holdings Limited Unilever Innovations Limited100/0CRC1.0010/100GBP1.0010/89.98XOF5,000.0010/100GBP1.0010/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 49.86/50.14 1.67/98.33 5.61/94.39 0/100 0/100 99.67/0.33GBP1.00 GBP1.00 GBP1.00 GBP0.10 GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP10.00 GBP10.00 GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP500.001 1 1 1 20 1 1 1 1 2 3 23 24 2 3 21 1 1 220/100XOF 10,000.001100/0HRK1.001	PDF
Pdf_Chunk_id1699: 1 1 1 1 20 1 1 1 1 2 3 23 24 2 3 21 1 1 220/100XOF 10,000.001100/0HRK1.001Unilever Overseas Holdings Limited° Unilever Superannuation Trustees Limited Unilever U.K. Central Resources Limited Unilever U.K. Holdings Limited° Unilever UK & CN Holdings Limited60/0USD1,000.0010/ 84EUR1.0010/100CZK210,000.001100/0DKK1,000.001Unilever UK Group Limited100/0DKK100.001Unilever US Investments Limited° United Holdings Limited°0/100USD20.001100/0DOP1,000.001	PDF
Pdf_Chunk_id1700: 0/100USD20.001100/0DOP1,000.001England and Wales – Unilever House, Springfield Drive, Leatherhead, KT22 7GR Alberto-Culver Company (U.K.) Limited TIGI International Limited Unilever Pension Trust Limited Unilever UK Limited Unilever UK Pension Fund Trustees Limited USF Nominees Limited England and Wales – The Manser Building, Thorncroft Manor, Thorncroft Drive, Dorking, KT22 8JB Dermalogica (UK) Limited England and Wales – 1st Floor, 16 Charles II Street, London, SW1Y 4QU Unilever Ventures III Limited Partnership (86.25) England and Wales – Union House, 182-194 Union Street, London, England, England, SE1 0LH REN Skincare Limited REN Limited Murad Europe Limited England and Wales – 1 More Place, London, SE1 2AF5.61/94.39 0/100 0/100 5.61/94.39 0/100 0/100GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP1.00 GBP1.001 1 1 1 1 1100/0USD1.0010/100 0/100EGP2.00 EGP20.001 10/100 0/100EGP2.00 EGP10.001 10/100GBP1.0010/100USD1,000.00157.50/28.7540/60	PDF
Pdf_Chunk_id1701: 0/100 0/100EGP2.00 EGP10.001 10/100GBP1.0010/100USD1,000.00157.50/28.7540/60EGP10.0010/100 0/100 0/100GBP1.00 GBP1.00 GBP1.001 1 10/100EGP100.000/100EGP100.001139Group CompaniesUnilever Annual Report and Accounts 2018GROUP COMPANIES CONTINUED% holding as between NV /PLC% holding as between NV /PLCShare Class NoteShare Class NoteName of UndertakingName of UndertakingNominal ValueNominal Value	PDF
Pdf_Chunk_id1702: Accantia Health and Beauty Limited (In Liquidation) Simple Toiletries Limited (In Liquidation) Unidis Nineteen Limited (In Liquidation) Unilever Bestfoods UK Limited (In Liquidation) England and Wales – 5th floor, 6 St Andrew Street, London, EC4A 3AE, Unilever Ventures Limited Estonia – Kalmistu tee 28a, Tallinna linn, Harju maakond, 11216 Unilever Eesti AS Ethiopia – Bole Sub City, Kebele 03/05, Lidiya Building, Addis Ababa Unilever Manufacturing PLC Finland – Post Box 254, 00101 Helsinki Unilever Finland Oy Unilever Ingman Production Oy France – 20, rue des Deux Gares, 92500, Rueil-Malmaison Alsa France S.A.S. (99.99) Bestfoods France Industries S.A.S. (99.99) Cogesal-Miko S.A.S. (99.99) Fralib Sourcing Unit S.A.S. (99.99) Saphir S.A.S. (99.99) Sfejer S.A.S. (99.99) Tigi Services France S.A.S. (99.99) Unilever France S.A.S. (99.99) Unilever France Holdings S.A.S. (99.99) Unilever France HPC Industries S.A.S. (99.99) Unilever Retail Operations France (99.99) France – 81 Rue De Seine,	PDF
Pdf_Chunk_id1703: HPC Industries S.A.S. (99.99) Unilever Retail Operations France (99.99) France – 81 Rue De Seine, 75006 Paris Grom France S.a.r.l France – Parc Activillage des Fontaines – Bernin 38926 Crolles Cedex Intuiskin S.A.S. France – ZI de la Norge – Chevigny Saint-Sauveur, 21800 Quetigny Amora Maille Societe Industrielle S.A.S. (99.99) Germany – Wiesenstraße 21. 40549 Düsseldorf Dermalogica GmbH Germany – Am Strandkai 1, 20457 Hamburg DU Gesellschaft für Arbeitnehmerüberlassung mbH (99.99) Unilever Deutschland Gmbh	PDF
Pdf_Chunk_id1704: Guatemala – Diagonal 6. 10-50 zona 10, Ciudad de Guatemala. Nivel 17 Torre Norte Ed. Interamericas World Financial Center Unilever de Centroamerica S.A. Guatemala – 24 Avenida, Calzada Atanacio Tzul, 35-87 Zona 12 Ciudad de Guatemala Unilever Guatemala SCC S.A. Honduras – Anillo Periférico 600 metros después de la colonia, Residencial, Las Uvas contigua acceso de residencial Roble Oeste, Tegucigalpa M.D.C. Unilever de Centroamerica S.A. Hong Kong -Suite 1106-8, 11/F, Tai Yau Building, 181 Johnston Road, Wanchai Blueair Asia Limited 100/0 Hong Kong – 6/F Alexandra House, 18 Charter Road, Central T2 Hong Kong 100/0 Hong Kong – 6 Dai Fu Street, Tai Po Industrial Estate, N.T. Unilever Hong Kong Limited Hong Kong – Suite 907, 9/F, Silvercord Tower 2, 30 Canton Road, Tsim Sha Tsui, Kowloon Hourglass Cosmetics Hong Kong Limited Hong Kong – Room 1808, 18/F, Tower II Admiralty Centre, 18 Harcourt Road, Admiralty Hong Kong CarverKorea Limited Hungary – 1138-Budapest, Váci u. 182 út 121-127.	PDF
Pdf_Chunk_id1705: Road, Admiralty Hong Kong CarverKorea Limited Hungary – 1138-Budapest, Váci u. 182 út 121-127. Unilever Magyarország Kft India – Unilever House, B. D. Sawant Marg, Chakala, Andheri (E), Mumbai 400 099 0/67.19 Daverashola Estates Private Limited (67.19) 0/67.19 Hindlever Trust Limited (67.19) 0/67.19 Hindustan Unilever Limited° (67.19) 0/67.19 Jamnagar Properties Private Limited (67.19) 0/67.19 Levers Associated Trust Limited (67.19) 0/67.19 Levindra Trust Limited (67.19) 0/67.19 Pond’s Exports Limited (67.19) 0/67.19 Unilever India Exports Limited (67.19) 0/100 Unilever Industries Private Limited° Unilever Ventures India Advisory Private Limited 0/100 India – S-327, Greater Kailash – II, New Delhi – 110048, Delhi Blueair India Pvt. Limited 99.99/0.01 India – 1st Floor, Shreeniwas House, H. Somani Marg, (behind Bombay Gymkhana) Fort, Mumbai 40001 Lakme Lever Private Limited (67.19) Indonesia – Grha Unilever, Green Office Park Kav 3, Jalan BSD Boulevard Barat, BSD City, Tangerang, 15345	PDF
Pdf_Chunk_id1706: – Grha Unilever, Green Office Park Kav 3, Jalan BSD Boulevard Barat, BSD City, Tangerang, 15345 PT Unilever Indonesia Tbk (84.99) PT Unilever Enterprises Indonesia (99.26) PT Unilever Trading Indonesia Indonesia – KEK Sei Mangkei, Nagori Sei Mangkei, Kecamatan Bosar Maligas, Kabupaten Simalungun 21183, Sumatera Utara PT Unilever Oleochemical Indonesia Iran – No. 23, Corner of 3rd Street, Zagros Street, Argentina Square, Tehran Unilever Iran (Private Joint Stock Company) (99.35) Ireland – 20 Riverwalk, National Digital Park, Citywest Business Campus Dublin 24 EUR1.26 Lipton Soft Drinks (Ireland) Limited EUR1.26 Unilever Ireland (Holdings) Limited Unilever Ireland Limited EUR1.26 Isle of Man – Bridge Chambers, West Quay, Ramsey, Isle of Man, IM8 1DL Rational International Enterprises Limited Israel – 3 Gilboa St. Airport City, Ben Gurion Airport Beigel & Beigel Mazon (1985) Limited Israel – 52 Julius Simon Street, Haifa, 3296279 Bestfoods TAMI Holdings Ltd Israel Vegetable Oil Company	PDF
Pdf_Chunk_id1707: – 52 Julius Simon Street, Haifa, 3296279 Bestfoods TAMI Holdings Ltd Israel Vegetable Oil Company Ltd Unilever Israel Foods Ltd	PDF
Pdf_Chunk_id1708: 0/100GBP0.2510/100 0/100 5.61/94.39GBP1.00 GBP1.00 GBP1.001 1 1100/0GTQ60.001100/0GTQ100.0010/100GBP1.001100/0HNL10.001100/0EUR6.301HKD0.0110/100ETB1,000.001HKD1.001100/0 100/0EUR16.82 EUR1.001 164.55/35.45HKD0.10155.40/44.60No Par Value764.54/35.45 64.54/35.45 64.54/35.45 64.54/35.45 64.54/35.45 64.54/35.45 64.54/35.45 64.54/35.45 64.54/35.45 64.54/35.45 64.54/35.45No Par Value No Par Value No Par Value No Par Value EUR1.00 No Par Value No Par Value No Par Value EUR1.00 EUR1.00 No Par Value1 1 1 1 1 1 1 1 1 1 10/100HKD1.0070/100HUF1.001INR10.00 INR10.00 INR1.00 INR10.00 INR10.00 INR10.00 INR1.00 INR10.00 INR10.00 INR1.001 1 1 1 1 1 1 1 1 1100/0EUR10.001100/0EUR1.00164.54/35.45No Par Value1INR10. 001100/0EUR25,000.0010/67.19INR10.001	PDF
Pdf_Chunk_id1709: 164.54/35.45No Par Value1INR10. 001100/0EUR25,000.0010/67.19INR10.00164.54/35.45 DEM50,000.00 64.55/35.45 EUR90,000,000.00 EUR2,000,000.00 64.55/35.45 EUR1,000,000.00 64.55/35.45 EUR39,000.00 64.55/35.45 EUR18,000.00 64.55/35.45 EUR14,300.00 64.55/35.45 EUR5.200.00 64.55/35.45 EUR6,500.00 64.55/35.451 1 1 1 1 1 1 1 154.86/30.13 64.07/35.19 100/0IDR10.00 IDR1,000.00 IDR1,003,875.001 1 1Unilever Deutschland Holding Gmbh100/0IDR1,000,000.001Unilever Deutschland Produktions Gmbh & Co. Ohg∞ Unilever Deutschland Produktions Verwaltungs GmbH Unilever Deutschland Supply Chain Services GmbH Unilever BCS IP Deutschland GmbH & Co. OHG∞ 64.45/35.55 Unilever BCS Deutschland Immobilien Leasing GmbH & Co. OHG∞ Dollar Shave Club GmbH T2 Germany GmbH Germany – Schultetusstraße 37, 17153 Stavenhagen Maizena Grundstücksverwaltung Gmbh & Co. Ohg∞ Pfanni Gmbh & Co. Ohg Stavenhagen∞ Rizofoor Gesellschaft mit beschränkter Haftung99.35/0IRR1,000,000.001	PDF
Pdf_Chunk_id1710: 99.35/0IRR1,000,000.00164.55/35.45464.55/35.45EUR179,000.0010/100 0/100 0/1001 1 164.55/35.45EUR51,150.00140/100USD1.00166.22/33.784100/0 100/0EUR25,000.00 EUR1.001 112.80/87.20ILS1.00125.11/74.89 25.11/74.89 25.11/74.89 25.11/74.89 25.11/74.89 25.11/74.89 0/100 25.11/74.89 25.11/74.89ILS0.001 ILS0.0001 ILS0.10 ILS0.10 ILS0.10 ILS0.0002 ILS1.00 ILS0.0001 ILS1.001 1 35 79 17 25 1 1 163.61/36.39464.55/35.45 96.45/3.55 100/0 64.55/35.45 64.55/35.45 64.74/35.264 1 1 1 1 1EUR15,350.00 EUR138,150.00 EUR63,920.00 EUR100,000.00 EUR8,090,190.00Schafft GmbHUnilever Israel Home and Personal Care Limited Unilever Israel Marketing Ltd Unilever Shefa Israel Ltd Israel – Haharoshet 1, PO Box 2288, Akko, 2451704 Glidat Strauss Limited	PDF
Pdf_Chunk_id1711: UBG Vermietungs GmbH Unilever Deutschland Immobilien Leasing GmbH & Co. OHG∞ Unilever Deutschland IPR GmbH & Co. OHG∞ Germany – Hertzstraße 6, 71083 Herrenberg­ Gϋlstein TIGI Eurologistic GmbH TIGI Haircare GmbH Ghana -Swanmill, Kwame Nkrumah Avenue, Accra Millers Swanzy (Ghana) Limited Ghana – Plot No. Ind/A/3A-4, Heavy Industrial Area, Tema Unilever Ghana Limited (66.56) Ghana - Plot No. Ind/A/3A-4, P O Box 721, Tema Unilever Oleo Ghana Limited Greece – Kymis ave & 10, Seneka str. GR-145 64 Kifissia Elais Unilever Hellas SA Unilever Knorr SA Unilever Logistics SA66.33/33.6740/100 0/100 0/0ILS1.00 ILS1.00 ILS1.0030 1 3164.55/35.454	PDF
Pdf_Chunk_id1712: 66.33/33.6740/100 0/100 0/0ILS1.00 ILS1.00 ILS1.0030 1 3164.55/35.454Italy – Piazza Paleocapa 1/D, 10100, Torino Gromart S.R.L. Italy – Via Crea 10, 10095, Grugliasco G.L.L. S.R.L. (51) Italy – Via Roma 101, 35122, Padova Grom-PD S.R.L. Italy - Via Tortona 25, cap 20144 – Milano Intuiskin S.R.L. Italy – Piazzale Biancamano n.8, 20121, Milano Unilever Italia Administrative Services S.R.L. Italy – Via Paolo di Dono 3/A 00142 Roma Unilever Italia Logistics S.R.L.0/100 0/100EUR100.00 EUR25,600.001 1100/0EUR1,815,800.00551/0EUR40,000.0050/100GHC1.001100/0EUR40,000.0050/66.56GHC0.01921100/0EUR10,000.0010/100No Par Value100/0EUR70,000.005100/0 100/0 100/0EUR10.00 EUR10.00 EUR10.001 1 1100/0EUR600,000.005140Group CompaniesUnilever Annual Report and Accounts 2018% holding as between NV /PLC% holding as between NV /PLCShare Class NoteShare Class NoteName of UndertakingName of Undertaking	PDF
